service_id,date,exception_type
1,20211031,1
1,20211106,1
1,20211107,1
1,20211113,1
2,20211114,1
2,20211120,1
2,20211121,1
2,20211125,1
2,20211126,1
2,20211127,1
2,20211128,1
2,20211204,1
2,20211205,1
2,20211211,1
2,20211212,1
2,20211218,1
2,20211219,1
2,20211224,1
2,20211225,1
2,20211226,1
2,20220101,1
2,20220102,1
2,20220108,1
2,20220109,1
2,20220115,1
2,20220116,1
2,20220117,1
2,20220122,1
2,20220123,1
2,20220129,1
2,20220130,1
2,20220205,1
2,20220206,1
2,20220212,1
2,20220213,1
2,20220219,1
2,20220220,1
2,20220221,1
2,20220226,1
3,20211101,1
3,20211102,1
3,20211103,1
3,20211104,1
3,20211105,1
3,20211108,1
3,20211109,1
3,20211110,1
3,20211111,1
3,20211112,1
4,20211115,1
4,20211116,1
4,20211117,1
4,20211118,1
4,20211119,1
4,20211122,1
4,20211123,1
4,20211124,1
4,20211129,1
4,20211130,1
4,20211201,1
4,20211202,1
4,20211203,1
4,20211206,1
4,20211207,1
4,20211208,1
4,20211209,1
4,20211210,1
4,20211213,1
4,20211214,1
4,20211215,1
4,20211216,1
4,20211217,1
4,20211220,1
4,20211221,1
4,20211222,1
4,20211223,1
4,20211227,1
4,20211228,1
4,20211229,1
4,20211230,1
4,20211231,1
4,20220103,1
4,20220104,1
4,20220105,1
4,20220106,1
4,20220107,1
4,20220110,1
4,20220111,1
4,20220112,1
4,20220113,1
4,20220114,1
4,20220118,1
4,20220119,1
4,20220120,1
4,20220121,1
4,20220124,1
4,20220125,1
4,20220126,1
4,20220127,1
4,20220128,1
4,20220131,1
4,20220201,1
4,20220202,1
4,20220203,1
4,20220204,1
4,20220207,1
4,20220208,1
4,20220209,1
4,20220210,1
4,20220211,1
4,20220214,1
4,20220215,1
4,20220216,1
4,20220217,1
4,20220218,1
4,20220222,1
4,20220223,1
4,20220224,1
4,20220225,1
5,20211031,1
5,20211106,1
5,20211107,1
6,20211114,1
6,20211120,1
6,20211121,1
