"route_id","service_id","trip_id","trip_headsign","direction_id","shape_id","bikes_allowed","wheelchair_accessible"
1,1,52,"Lindenwold Local",1,1,1,1
1,1,53,"Lindenwold Local",1,1,1,1
1,1,54,"Lindenwold Local",1,1,1,1
1,1,55,"Lindenwold Local",1,1,1,1
1,1,56,"Lindenwold Local",1,1,1,1
1,1,57,"Lindenwold Local",1,1,1,1
1,1,58,"Lindenwold Local",1,1,1,1
1,1,59,"Lindenwold Local",1,1,1,1
1,1,60,"Lindenwold Local",1,1,1,1
1,1,61,"Lindenwold Local",1,1,1,1
1,1,62,"Lindenwold Local",1,1,1,1
1,1,63,"Lindenwold Local",1,1,1,1
1,1,64,"Lindenwold Local",1,1,1,1
1,1,65,"Lindenwold Local",1,1,1,1
1,1,66,"Lindenwold Local",1,1,1,1
1,1,67,"Lindenwold Local",1,1,1,1
1,1,68,"Lindenwold Local",1,1,1,1
1,1,69,"Lindenwold Local",1,1,1,1
1,1,70,"Lindenwold Local",1,1,1,1
1,1,71,"Lindenwold Local",1,1,1,1
1,1,72,"Lindenwold Local",1,1,1,1
1,2,73,"Lindelwold Special",1,1,1,1
1,2,74,"Lindelwold Special",1,1,1,1
1,2,75,"Lindelwold Special",1,1,1,1
1,2,76,"Lindelwold Special",1,1,1,1
1,2,77,"Lindelwold Special",1,1,1,1
1,2,78,"Lindelwold Special",1,1,1,1
1,2,79,"Lindenwold Local",1,1,1,1
1,2,80,"Lindenwold Local",1,1,1,1
1,2,81,"Lindenwold Local",1,1,1,1
1,2,82,"Lindenwold Local",1,1,1,1
1,2,83,"Lindenwold Local",1,1,1,1
1,2,84,"Lindenwold Local",1,1,1,1
1,2,85,"Lindenwold Local",1,1,1,1
1,2,86,"Lindenwold Local",1,1,1,1
1,2,87,"Lindenwold Local",1,1,1,1
1,2,88,"Lindenwold Local",1,1,1,1
1,2,89,"Lindenwold Local",1,1,1,1
1,2,90,"Lindenwold Local",1,1,1,1
1,2,91,"Lindenwold Local",1,1,1,1
1,2,92,"Lindenwold Local",1,1,1,1
1,2,93,"Lindenwold Local",1,1,1,1
1,2,94,"Lindenwold Local",1,1,1,1
1,2,95,"Lindenwold Local",1,1,1,1
1,2,96,"Lindenwold Local",1,1,1,1
1,2,97,"Lindenwold Local",1,1,1,1
1,2,98,"Lindenwold Local",1,1,1,1
1,2,99,"Lindenwold Local",1,1,1,1
1,2,100,"Lindenwold Local",1,1,1,1
1,2,101,"Lindenwold Local",1,1,1,1
1,2,102,"Lindenwold Local",1,1,1,1
1,2,103,"Lindenwold Local",1,1,1,1
1,2,104,"Lindenwold Local",1,1,1,1
1,2,105,"Lindenwold Local",1,1,1,1
1,2,106,"Lindenwold Local",1,1,1,1
1,2,107,"Lindenwold Local",1,1,1,1
1,2,108,"Lindenwold Local",1,1,1,1
1,2,109,"Lindenwold Local",1,1,1,1
1,2,110,"Lindenwold Local",1,1,1,1
1,2,111,"Lindenwold Local",1,1,1,1
1,2,112,"Lindenwold Local",1,1,1,1
1,2,113,"Lindenwold Local",1,1,1,1
1,2,114,"Lindenwold Local",1,1,1,1
1,2,115,"Lindenwold Local",1,1,1,1
1,2,116,"Lindenwold Local",1,1,1,1
1,2,117,"Lindenwold Local",1,1,1,1
1,2,118,"Lindenwold Local",1,1,1,1
1,2,119,"Lindenwold Local",1,1,1,1
1,2,120,"Lindenwold Local",1,1,1,1
1,2,121,"Lindenwold Local",1,1,1,1
1,2,122,"Lindenwold Local",1,1,1,1
1,2,123,"Lindenwold Local",1,1,1,1
1,2,124,"Lindenwold Local",1,1,1,1
1,2,125,"Lindenwold Local",1,1,1,1
1,2,126,"Lindenwold Local",1,1,1,1
1,2,127,"Lindenwold Local",1,1,1,1
1,3,128,"Lindelwold Special",1,1,1,1
1,3,129,"Lindelwold Special",1,1,1,1
1,3,130,"Lindelwold Special",1,1,1,1
1,3,131,"Lindelwold Special",1,1,1,1
1,3,132,"Lindelwold Special",1,1,1,1
1,3,133,"Lindelwold Special",1,1,1,1
1,3,134,"Lindenwold Local",1,1,1,1
1,3,135,"Lindenwold Local",1,1,1,1
1,3,136,"Lindenwold Local",1,1,1,1
1,3,137,"Lindenwold Local",1,1,1,1
1,3,138,"Lindenwold Local",1,1,1,1
1,3,139,"Lindenwold Local",1,1,1,1
1,3,140,"Lindenwold Local",1,1,1,1
1,3,141,"Lindenwold Local",1,1,1,1
1,3,142,"Lindenwold Local",1,1,1,1
1,3,143,"Lindenwold Local",1,1,1,1
1,3,144,"Lindenwold Local",1,1,1,1
1,3,145,"Lindenwold Local",1,1,1,1
1,3,146,"Lindenwold Local",1,1,1,1
1,3,147,"Lindenwold Local",1,1,1,1
1,3,148,"Lindenwold Local",1,1,1,1
1,3,149,"Lindenwold Local",1,1,1,1
1,3,150,"Lindenwold Local",1,1,1,1
1,3,151,"Lindenwold Local",1,1,1,1
1,3,152,"Lindenwold Local",1,1,1,1
1,3,153,"Lindenwold Local",1,1,1,1
1,3,154,"Lindenwold Local",1,1,1,1
1,3,155,"Lindenwold Local",1,1,1,1
1,3,156,"Lindenwold Local",1,1,1,1
1,3,157,"Lindenwold Local",1,1,1,1
1,3,158,"Lindenwold Local",1,1,1,1
1,3,159,"Lindenwold Local",1,1,1,1
1,3,160,"Lindenwold Local",1,1,1,1
1,3,161,"Lindenwold Local",1,1,1,1
1,3,162,"Lindenwold Local",1,1,1,1
1,3,163,"Lindenwold Local",1,1,1,1
1,3,164,"Lindenwold Local",1,1,1,1
1,3,165,"Lindenwold Local",1,1,1,1
1,3,166,"Lindenwold Local",1,1,1,1
1,3,167,"Lindenwold Local",1,1,1,1
1,3,168,"Lindenwold Local",1,1,1,1
1,3,169,"Lindenwold Local",1,1,1,1
1,3,170,"Lindenwold Local",1,1,1,1
1,4,171,"Lindelwold Special",1,1,1,1
1,4,172,"Lindelwold Special",1,1,1,1
1,4,173,"Lindelwold Special",1,1,1,1
1,4,174,"Lindelwold Special",1,1,1,1
1,4,175,"Lindelwold Special",1,1,1,1
1,4,176,"Lindelwold Special",1,1,1,1
1,4,177,"Lindenwold Local",1,1,1,1
1,4,178,"Lindenwold Local",1,1,1,1
1,4,179,"Lindenwold Local",1,1,1,1
1,4,180,"Lindenwold Local",1,1,1,1
1,4,181,"Lindenwold Local",1,1,1,1
1,4,182,"Lindenwold Local",1,1,1,1
1,4,183,"Lindenwold Local",1,1,1,1
1,4,184,"Lindenwold Local",1,1,1,1
1,4,185,"Lindenwold Local",1,1,1,1
1,4,186,"Lindenwold Local",1,1,1,1
1,4,187,"Lindenwold Local",1,1,1,1
1,4,188,"Lindenwold Local",1,1,1,1
1,4,189,"Lindenwold Local",1,1,1,1
1,4,190,"Lindenwold Local",1,1,1,1
1,4,191,"Lindenwold Local",1,1,1,1
1,4,192,"Lindenwold Local",1,1,1,1
1,4,193,"Lindenwold Local",1,1,1,1
1,4,194,"Lindenwold Local",1,1,1,1
1,4,195,"Lindenwold Local",1,1,1,1
1,4,196,"Lindenwold Local",1,1,1,1
1,4,197,"Lindenwold Local",1,1,1,1
1,4,198,"Lindenwold Local",1,1,1,1
1,4,199,"Lindenwold Local",1,1,1,1
1,4,200,"Lindenwold Local",1,1,1,1
1,4,201,"Lindenwold Local",1,1,1,1
1,4,202,"Lindenwold Local",1,1,1,1
1,4,203,"Lindenwold Local",1,1,1,1
1,4,204,"Lindenwold Local",1,1,1,1
1,4,205,"Lindenwold Local",1,1,1,1
1,4,206,"Lindenwold Local",1,1,1,1
1,4,207,"Lindenwold Local",1,1,1,1
1,4,208,"Lindenwold Local",1,1,1,1
1,4,209,"Lindenwold Local",1,1,1,1
1,4,210,"Lindenwold Local",1,1,1,1
1,4,211,"Lindenwold Local",1,1,1,1
1,4,212,"Lindenwold Local",1,1,1,1
1,4,213,"Lindenwold Local",1,1,1,1
1,4,214,"Lindenwold Local",1,1,1,1
1,4,215,"Lindenwold Local",1,1,1,1
1,4,216,"Lindenwold Local",1,1,1,1
1,4,217,"Lindenwold Local",1,1,1,1
1,4,218,"Lindenwold Local",1,1,1,1
1,4,219,"Lindenwold Local",1,1,1,1
1,4,220,"Lindenwold Local",1,1,1,1
1,4,221,"Lindenwold Local",1,1,1,1
1,4,222,"Lindenwold Local",1,1,1,1
1,4,223,"Lindenwold Local",1,1,1,1
1,4,224,"Lindenwold Local",1,1,1,1
1,4,225,"Lindenwold Local",1,1,1,1
1,4,226,"Lindenwold Local",1,1,1,1
1,4,227,"Lindenwold Local",1,1,1,1
1,4,228,"Lindenwold Local",1,1,1,1
1,4,229,"Lindenwold Local",1,1,1,1
1,4,230,"Lindenwold Local",1,1,1,1
1,4,231,"Lindenwold Local",1,1,1,1
1,4,232,"Lindenwold Local",1,1,1,1
1,4,233,"Lindenwold Local",1,1,1,1
1,4,234,"Lindenwold Local",1,1,1,1
1,4,235,"Lindenwold Local",1,1,1,1
1,4,236,"Lindenwold Local",1,1,1,1
1,4,237,"Lindenwold Local",1,1,1,1
1,4,238,"Lindenwold Local",1,1,1,1
1,4,239,"Lindenwold Local",1,1,1,1
1,4,240,"Lindenwold Local",1,1,1,1
1,4,241,"Lindenwold Local",1,1,1,1
1,4,242,"Lindenwold Local",1,1,1,1
1,4,243,"Lindenwold Local",1,1,1,1
1,4,244,"Lindenwold Local",1,1,1,1
1,4,245,"Lindenwold Local",1,1,1,1
1,4,246,"Lindenwold Local",1,1,1,1
1,4,247,"Lindenwold Local",1,1,1,1
1,4,248,"Lindenwold Local",1,1,1,1
1,4,249,"Lindenwold Local",1,1,1,1
1,4,250,"Lindenwold Local",1,1,1,1
1,4,251,"Lindenwold Local",1,1,1,1
1,4,252,"Lindenwold Local",1,1,1,1
1,4,253,"Lindenwold Local",1,1,1,1
1,4,254,"Lindenwold Local",1,1,1,1
1,4,255,"Lindenwold Local",1,1,1,1
1,4,256,"Lindenwold Local",1,1,1,1
1,4,257,"Lindenwold Local",1,1,1,1
1,4,258,"Lindenwold Local",1,1,1,1
1,4,259,"Lindenwold Local",1,1,1,1
1,4,260,"Lindenwold Local",1,1,1,1
1,4,261,"Lindenwold Local",1,1,1,1
1,4,262,"Lindenwold Local",1,1,1,1
1,4,263,"Lindenwold Local",1,1,1,1
1,5,264,"Lindelwold Special",1,1,1,1
1,5,265,"Lindelwold Special",1,1,1,1
1,5,266,"Lindelwold Special",1,1,1,1
1,5,267,"Lindelwold Special",1,1,1,1
1,5,268,"Lindelwold Special",1,1,1,1
1,5,269,"Lindelwold Special",1,1,1,1
1,5,270,"Lindenwold Local",1,1,1,1
1,5,271,"Lindenwold Local",1,1,1,1
1,5,272,"Lindenwold Local",1,1,1,1
1,5,273,"Lindenwold Local",1,1,1,1
1,5,274,"Lindenwold Local",1,1,1,1
1,5,275,"Lindenwold Local",1,1,1,1
1,5,276,"Lindenwold Local",1,1,1,1
1,5,277,"Lindenwold Local",1,1,1,1
1,5,278,"Lindenwold Local",1,1,1,1
1,5,279,"Lindenwold Local",1,1,1,1
1,5,280,"Lindenwold Local",1,1,1,1
1,5,281,"Lindenwold Local",1,1,1,1
1,5,282,"Lindenwold Local",1,1,1,1
1,5,283,"Lindenwold Local",1,1,1,1
1,5,284,"Lindenwold Local",1,1,1,1
1,5,285,"Lindenwold Local",1,1,1,1
1,5,286,"Lindenwold Local",1,1,1,1
1,5,287,"Lindenwold Local",1,1,1,1
1,5,288,"Lindenwold Local",1,1,1,1
1,5,289,"Lindenwold Local",1,1,1,1
1,5,290,"Lindenwold Local",1,1,1,1
1,5,291,"Lindenwold Local",1,1,1,1
1,5,292,"Lindenwold Local",1,1,1,1
1,5,293,"Lindenwold Local",1,1,1,1
1,5,294,"Lindenwold Local",1,1,1,1
1,5,295,"Lindenwold Local",1,1,1,1
1,5,296,"Lindenwold Local",1,1,1,1
1,5,297,"Lindenwold Local",1,1,1,1
1,5,298,"Lindenwold Local",1,1,1,1
1,5,299,"Lindenwold Local",1,1,1,1
1,5,300,"Lindenwold Local",1,1,1,1
1,5,301,"Lindenwold Local",1,1,1,1
1,5,302,"Lindenwold Local",1,1,1,1
1,5,303,"Lindenwold Local",1,1,1,1
1,5,304,"Lindenwold Local",1,1,1,1
1,5,305,"Lindenwold Local",1,1,1,1
1,5,306,"Lindenwold Local",1,1,1,1
1,5,307,"Lindenwold Local",1,1,1,1
1,5,308,"Lindenwold Local",1,1,1,1
1,5,309,"Lindenwold Local",1,1,1,1
1,5,310,"Lindenwold Local",1,1,1,1
1,5,311,"Lindenwold Local",1,1,1,1
1,5,312,"Lindenwold Local",1,1,1,1
1,5,313,"Lindenwold Local",1,1,1,1
1,5,314,"Lindenwold Local",1,1,1,1
1,5,315,"Lindenwold Local",1,1,1,1
1,5,316,"Lindenwold Local",1,1,1,1
1,5,317,"Lindenwold Local",1,1,1,1
1,5,318,"Lindenwold Local",1,1,1,1
1,5,319,"Lindenwold Local",1,1,1,1
1,5,320,"Lindenwold Local",1,1,1,1
1,5,321,"Lindenwold Local",1,1,1,1
1,5,322,"Lindenwold Local",1,1,1,1
1,5,323,"Lindenwold Local",1,1,1,1
1,6,324,"Lindelwold Special",1,1,1,1
1,6,325,"Lindelwold Special",1,1,1,1
1,6,326,"Lindelwold Special",1,1,1,1
1,6,327,"Lindelwold Special",1,1,1,1
1,6,328,"Lindelwold Special",1,1,1,1
1,6,329,"Lindelwold Special",1,1,1,1
1,6,330,"Lindenwold Local",1,1,1,1
1,6,331,"Lindenwold Local",1,1,1,1
1,6,332,"Lindenwold Local",1,1,1,1
1,6,333,"Lindenwold Local",1,1,1,1
1,6,334,"Lindenwold Local",1,1,1,1
1,6,335,"Lindenwold Local",1,1,1,1
1,6,336,"Lindenwold Local",1,1,1,1
1,6,337,"Lindenwold Local",1,1,1,1
1,6,338,"Lindenwold Local",1,1,1,1
1,6,339,"Lindenwold Local",1,1,1,1
1,6,340,"Lindenwold Local",1,1,1,1
1,6,341,"Lindenwold Local",1,1,1,1
1,6,342,"Lindenwold Local",1,1,1,1
1,6,343,"Lindenwold Local",1,1,1,1
1,6,344,"Lindenwold Local",1,1,1,1
1,6,345,"Lindenwold Local",1,1,1,1
1,6,346,"Lindenwold Local",1,1,1,1
1,6,347,"Lindenwold Local",1,1,1,1
1,6,348,"Lindenwold Local",1,1,1,1
1,6,349,"Lindenwold Local",1,1,1,1
1,6,350,"Lindenwold Local",1,1,1,1
1,6,351,"Lindenwold Local",1,1,1,1
1,6,352,"Lindenwold Local",1,1,1,1
1,6,353,"Lindenwold Local",1,1,1,1
1,6,354,"Lindenwold Local",1,1,1,1
1,6,355,"Lindenwold Local",1,1,1,1
1,6,356,"Lindenwold Local",1,1,1,1
1,6,357,"Lindenwold Local",1,1,1,1
1,6,358,"Lindenwold Local",1,1,1,1
1,6,359,"Lindenwold Local",1,1,1,1
1,6,360,"Lindenwold Local",1,1,1,1
1,6,361,"Lindenwold Local",1,1,1,1
1,6,362,"Lindenwold Local",1,1,1,1
1,6,363,"Lindenwold Local",1,1,1,1
1,6,364,"Lindenwold Local",1,1,1,1
1,6,365,"Lindenwold Local",1,1,1,1
1,6,366,"Lindenwold Local",1,1,1,1
1,1,367,"Philadelphia Special",0,0,1,1
1,1,368,"Philadelphia Special",0,0,1,1
1,1,369,"Philadelphia Special",0,0,1,1
1,1,370,"Philadelphia Special",0,0,1,1
1,1,371,"Philadelphia Special",0,0,1,1
1,1,372,"Philadelphia Special",0,0,1,1
1,1,373,"Philadelphia Local",0,0,1,1
1,1,374,"Philadelphia Local",0,0,1,1
1,1,375,"Philadelphia Local",0,0,1,1
1,1,376,"Philadelphia Local",0,0,1,1
1,1,377,"Philadelphia Local",0,0,1,1
1,1,378,"Philadelphia Local",0,0,1,1
1,1,379,"Philadelphia Local",0,0,1,1
1,1,380,"Philadelphia Local",0,0,1,1
1,1,381,"Philadelphia Local",0,0,1,1
1,1,382,"Philadelphia Local",0,0,1,1
1,1,383,"Philadelphia Local",0,0,1,1
1,1,384,"Philadelphia Local",0,0,1,1
1,1,385,"Philadelphia Local",0,0,1,1
1,1,386,"Philadelphia Local",0,0,1,1
1,1,387,"Philadelphia Local",0,0,1,1
1,1,388,"Philadelphia Local",0,0,1,1
1,1,389,"Philadelphia Local",0,0,1,1
1,1,390,"Philadelphia Local",0,0,1,1
1,1,391,"Philadelphia Local",0,0,1,1
1,1,392,"Philadelphia Local",0,0,1,1
1,1,393,"Philadelphia Local",0,0,1,1
1,1,394,"Philadelphia Local",0,0,1,1
1,1,395,"Philadelphia Local",0,0,1,1
1,1,396,"Philadelphia Local",0,0,1,1
1,1,397,"Philadelphia Local",0,0,1,1
1,1,398,"Philadelphia Local",0,0,1,1
1,1,399,"Philadelphia Local",0,0,1,1
1,1,400,"Philadelphia Local",0,0,1,1
1,1,401,"Philadelphia Local",0,0,1,1
1,1,402,"Philadelphia Local",0,0,1,1
1,1,403,"Philadelphia Local",0,0,1,1
1,1,404,"Philadelphia Local",0,0,1,1
1,1,405,"Philadelphia Local",0,0,1,1
1,1,406,"Philadelphia Local",0,0,1,1
1,1,407,"Philadelphia Local",0,0,1,1
1,1,408,"Philadelphia Local",0,0,1,1
1,1,409,"Philadelphia Local",0,0,1,1
1,1,410,"Philadelphia Local",0,0,1,1
1,1,411,"Philadelphia Local",0,0,1,1
1,1,412,"Philadelphia Local",0,0,1,1
1,1,413,"Philadelphia Local",0,0,1,1
1,1,414,"Philadelphia Local",0,0,1,1
1,1,415,"Philadelphia Local",0,0,1,1
1,1,416,"Philadelphia Local",0,0,1,1
1,1,417,"Philadelphia Local",0,0,1,1
1,1,418,"Philadelphia Local",0,0,1,1
1,1,419,"Philadelphia Local",0,0,1,1
1,1,420,"Philadelphia Local",0,0,1,1
1,1,421,"Philadelphia Local",0,0,1,1
1,1,422,"Philadelphia Local",0,0,1,1
1,1,423,"Philadelphia Local",0,0,1,1
1,1,424,"Philadelphia Local",0,0,1,1
1,1,425,"Philadelphia Local",0,0,1,1
1,1,426,"Philadelphia Local",0,0,1,1
1,1,427,"Philadelphia Local",0,0,1,1
1,1,428,"Philadelphia Local",0,0,1,1
1,1,429,"Philadelphia Local",0,0,1,1
1,1,430,"Philadelphia Local",0,0,1,1
1,1,431,"Philadelphia Local",0,0,1,1
1,1,432,"Philadelphia Local",0,0,1,1
1,1,433,"Philadelphia Local",0,0,1,1
1,1,434,"Philadelphia Local",0,0,1,1
1,1,435,"Philadelphia Local",0,0,1,1
1,1,436,"Philadelphia Local",0,0,1,1
1,1,437,"Philadelphia Local",0,0,1,1
1,1,438,"Philadelphia Local",0,0,1,1
1,2,439,"Philadelphia Special",0,0,1,1
1,2,440,"Philadelphia Special",0,0,1,1
1,2,441,"Philadelphia Special",0,0,1,1
1,2,442,"Philadelphia Special",0,0,1,1
1,2,443,"Philadelphia Special",0,0,1,1
1,2,444,"Philadelphia Local",0,0,1,1
1,2,445,"Philadelphia Local",0,0,1,1
1,2,446,"Philadelphia Local",0,0,1,1
1,2,447,"Philadelphia Local",0,0,1,1
1,2,448,"Philadelphia Local",0,0,1,1
1,2,449,"Philadelphia Local",0,0,1,1
1,2,450,"Philadelphia Local",0,0,1,1
1,2,451,"Philadelphia Local",0,0,1,1
1,2,452,"Philadelphia Local",0,0,1,1
1,2,453,"Philadelphia Local",0,0,1,1
1,2,454,"Philadelphia Local",0,0,1,1
1,2,455,"Philadelphia Local",0,0,1,1
1,2,456,"Philadelphia Local",0,0,1,1
1,2,457,"Philadelphia Local",0,0,1,1
1,2,458,"Philadelphia Local",0,0,1,1
1,2,459,"Philadelphia Local",0,0,1,1
1,2,460,"Philadelphia Local",0,0,1,1
1,2,461,"Philadelphia Local",0,0,1,1
1,2,462,"Philadelphia Local",0,0,1,1
1,2,463,"Philadelphia Local",0,0,1,1
1,2,464,"Philadelphia Local",0,0,1,1
1,2,465,"Philadelphia Local",0,0,1,1
1,2,466,"Philadelphia Local",0,0,1,1
1,2,467,"Philadelphia Local",0,0,1,1
1,2,468,"Philadelphia Local",0,0,1,1
1,2,469,"Philadelphia Local",0,0,1,1
1,2,470,"Philadelphia Local",0,0,1,1
1,2,471,"Philadelphia Local",0,0,1,1
1,2,472,"Philadelphia Local",0,0,1,1
1,2,473,"Philadelphia Local",0,0,1,1
1,2,474,"Philadelphia Local",0,0,1,1
1,2,475,"Philadelphia Local",0,0,1,1
1,2,476,"Philadelphia Local",0,0,1,1
1,2,477,"Philadelphia Local",0,0,1,1
1,2,478,"Philadelphia Local",0,0,1,1
1,2,479,"Philadelphia Local",0,0,1,1
1,2,480,"Philadelphia Local",0,0,1,1
1,2,481,"Philadelphia Local",0,0,1,1
1,2,482,"Philadelphia Local",0,0,1,1
1,2,483,"Philadelphia Local",0,0,1,1
1,2,484,"Philadelphia Local",0,0,1,1
1,2,485,"Philadelphia Local",0,0,1,1
1,2,486,"Philadelphia Local",0,0,1,1
1,2,487,"Philadelphia Local",0,0,1,1
1,2,488,"Philadelphia Local",0,0,1,1
1,2,489,"Philadelphia Local",0,0,1,1
1,2,490,"Philadelphia Local",0,0,1,1
1,2,491,"Philadelphia Local",0,0,1,1
1,2,492,"Philadelphia Local",0,0,1,1
1,2,493,"Philadelphia Local",0,0,1,1
1,3,494,"Philadelphia Special",0,0,1,1
1,3,495,"Philadelphia Special",0,0,1,1
1,3,496,"Philadelphia Special",0,0,1,1
1,3,497,"Philadelphia Special",0,0,1,1
1,3,498,"Philadelphia Special",0,0,1,1
1,3,499,"Philadelphia Local",0,0,1,1
1,3,500,"Philadelphia Local",0,0,1,1
1,3,501,"Philadelphia Local",0,0,1,1
1,3,502,"Philadelphia Local",0,0,1,1
1,3,503,"Philadelphia Local",0,0,1,1
1,3,504,"Philadelphia Local",0,0,1,1
1,3,505,"Philadelphia Local",0,0,1,1
1,3,506,"Philadelphia Local",0,0,1,1
1,3,507,"Philadelphia Local",0,0,1,1
1,3,508,"Philadelphia Local",0,0,1,1
1,3,509,"Philadelphia Local",0,0,1,1
1,3,510,"Philadelphia Local",0,0,1,1
1,3,511,"Philadelphia Local",0,0,1,1
1,3,512,"Philadelphia Local",0,0,1,1
1,3,513,"Philadelphia Local",0,0,1,1
1,3,514,"Philadelphia Local",0,0,1,1
1,3,515,"Philadelphia Local",0,0,1,1
1,3,516,"Philadelphia Local",0,0,1,1
1,3,517,"Philadelphia Local",0,0,1,1
1,3,518,"Philadelphia Local",0,0,1,1
1,3,519,"Philadelphia Local",0,0,1,1
1,3,520,"Philadelphia Local",0,0,1,1
1,3,521,"Philadelphia Local",0,0,1,1
1,3,522,"Philadelphia Local",0,0,1,1
1,3,523,"Philadelphia Local",0,0,1,1
1,3,524,"Philadelphia Local",0,0,1,1
1,3,525,"Philadelphia Local",0,0,1,1
1,3,526,"Philadelphia Local",0,0,1,1
1,3,527,"Philadelphia Local",0,0,1,1
1,3,528,"Philadelphia Local",0,0,1,1
1,3,529,"Philadelphia Local",0,0,1,1
1,3,530,"Philadelphia Local",0,0,1,1
1,3,531,"Philadelphia Local",0,0,1,1
1,3,532,"Philadelphia Local",0,0,1,1
1,3,533,"Philadelphia Local",0,0,1,1
1,3,534,"Philadelphia Local",0,0,1,1
1,3,535,"Philadelphia Local",0,0,1,1
1,3,536,"Philadelphia Local",0,0,1,1
1,4,537,"Philadelphia Special",0,0,1,1
1,4,538,"Philadelphia Special",0,0,1,1
1,4,539,"Philadelphia Special",0,0,1,1
1,4,540,"Philadelphia Special",0,0,1,1
1,4,541,"Philadelphia Special",0,0,1,1
1,4,542,"Philadelphia Special",0,0,1,1
1,4,543,"Philadelphia Local",0,0,1,1
1,4,544,"Philadelphia Local",0,0,1,1
1,4,545,"Philadelphia Local",0,0,1,1
1,4,546,"Philadelphia Local",0,0,1,1
1,4,547,"Philadelphia Local",0,0,1,1
1,4,548,"Philadelphia Local",0,0,1,1
1,4,549,"Philadelphia Local",0,0,1,1
1,4,550,"Philadelphia Local",0,0,1,1
1,4,551,"Philadelphia Local",0,0,1,1
1,4,552,"Philadelphia Local",0,0,1,1
1,4,553,"Philadelphia Local",0,0,1,1
1,4,554,"Philadelphia Local",0,0,1,1
1,4,555,"Philadelphia Local",0,0,1,1
1,4,556,"Philadelphia Local",0,0,1,1
1,4,557,"Philadelphia Local",0,0,1,1
1,4,558,"Philadelphia Local",0,0,1,1
1,4,559,"Philadelphia Local",0,0,1,1
1,4,560,"Philadelphia Local",0,0,1,1
1,4,561,"Philadelphia Local",0,0,1,1
1,4,562,"Philadelphia Local",0,0,1,1
1,4,563,"Philadelphia Local",0,0,1,1
1,4,564,"Philadelphia Local",0,0,1,1
1,4,565,"Philadelphia Local",0,0,1,1
1,4,566,"Philadelphia Local",0,0,1,1
1,4,567,"Philadelphia Local",0,0,1,1
1,4,568,"Philadelphia Local",0,0,1,1
1,4,569,"Philadelphia Local",0,0,1,1
1,4,570,"Philadelphia Local",0,0,1,1
1,4,571,"Philadelphia Local",0,0,1,1
1,4,572,"Philadelphia Local",0,0,1,1
1,4,573,"Philadelphia Local",0,0,1,1
1,4,574,"Philadelphia Local",0,0,1,1
1,4,575,"Philadelphia Local",0,0,1,1
1,4,576,"Philadelphia Local",0,0,1,1
1,4,577,"Philadelphia Local",0,0,1,1
1,4,578,"Philadelphia Local",0,0,1,1
1,4,579,"Philadelphia Local",0,0,1,1
