service_id,date,exception_type
1,20230101,2
2,20230101,2
3,20230101,2
4,20230101,2
5,20230101,2
6,20230101,2
1,20230220,2
2,20230220,2
3,20230220,2
4,20230220,2
5,20230220,2
6,20230220,2
1,20230407,2
2,20230407,2
3,20230407,2
4,20230407,2
5,20230407,2
6,20230407,2
1,20230329,2
2,20230329,2
3,20230329,2
4,20230329,2
5,20230329,2
6,20230329,2
1,20230704,2
2,20230704,2
3,20230704,2
4,20230704,2
5,20230704,2
6,20230704,2
1,20230904,2
2,20230904,2
3,20230904,2
4,20230904,2
5,20230904,2
6,20230904,2
1,20221124,2
2,20221124,2
3,20221124,2
4,20221124,2
5,20221124,2
6,20221124,2
1,20221125,2
2,20221125,2
3,20221125,2
4,20221125,2
5,20221125,2
6,20221125,2
1,20231123,2
2,20231123,2
3,20231123,2
4,20231123,2
5,20231123,2
6,20231123,2
1,20231124,2
2,20231124,2
3,20231124,2
4,20231124,2
5,20231124,2
6,20231124,2
1,20221224,2
2,20221224,2
3,20221224,2
4,20221224,2
5,20221224,2
6,20221224,2
1,20221225,2
2,20221225,2
3,20221225,2
4,20221225,2
5,20221225,2
6,20221225,2
1,20221231,2
2,20221231,2
3,20221231,2
4,20221231,2
5,20221231,2
6,20221231,2
