service_id,date,exception_type
1,20220101,2
2,20220101,2
3,20220101,2
4,20220101,2
5,20220101,2
6,20220101,2
1,20230101,2
2,20230101,2
3,20230101,2
4,20230101,2
5,20230101,2
6,20230101,2
1,20220221,2
2,20220221,2
3,20220221,2
4,20220221,2
5,20220221,2
6,20220221,2
1,20230220,2
2,20230220,2
3,20230220,2
4,20230220,2
5,20230220,2
6,20230220,2
1,20220415,2
2,20220415,2
3,20220415,2
4,20220415,2
5,20220415,2
6,20220415,2
1,20230407,2
2,20230407,2
3,20230407,2
4,20230407,2
5,20230407,2
6,20230407,2
1,20220704,2
2,20220704,2
3,20220704,2
4,20220704,2
5,20220704,2
6,20220704,2
1,20230704,2
2,20230704,2
3,20230704,2
4,20230704,2
5,20230704,2
6,20230704,2
1,20220905,2
2,20220905,2
3,20220905,2
4,20220905,2
5,20220905,2
6,20220905,2
1,20221124,2
2,20221124,2
3,20221124,2
4,20221124,2
5,20221124,2
6,20221124,2
1,20221125,2
2,20221125,2
3,20221125,2
4,20221125,2
5,20221125,2
6,20221125,2
1,20211224,2
2,20211224,2
3,20211224,2
4,20211224,2
5,20211224,2
6,20211224,2
1,20211225,2
2,20211225,2
3,20211225,2
4,20211225,2
5,20211225,2
6,20211225,2
1,20221224,2
2,20221224,2
3,20221224,2
4,20221224,2
5,20221224,2
6,20221224,2
1,20221225,2
2,20221225,2
3,20221225,2
4,20221225,2
5,20221225,2
6,20221225,2
1,20211231,2
2,20211231,2
3,20211231,2
4,20211231,2
5,20211231,2
6,20211231,2
1,20221231,2
2,20221231,2
3,20221231,2
4,20221231,2
5,20221231,2
6,20221231,2
