"route_id","service_id","trip_id","trip_headsign","direction_id","shape_id","bikes_allowed"
12,6,4151,"LINDENWOLD LOCAL",1,1,1
12,6,4152,"LINDENWOLD SPECIAL",1,1,1
12,6,4153,"LINDENWOLD SPECIAL",1,1,1
12,6,4154,"LINDENWOLD SPECIAL",1,1,1
12,6,4155,"LINDENWOLD SPECIAL",1,1,1
12,6,4156,"LINDENWOLD SPECIAL",1,1,1
12,6,4157,"LINDENWOLD LOCAL",1,1,1
12,6,4158,"LINDENWOLD LOCAL",1,1,1
12,6,4159,"LINDENWOLD LOCAL",1,1,1
12,6,4160,"LINDENWOLD LOCAL",1,1,1
12,6,4161,"LINDENWOLD LOCAL",1,1,1
12,6,4162,"LINDENWOLD LOCAL",1,1,1
12,6,4163,"LINDENWOLD LOCAL",1,1,1
12,6,4164,"LINDENWOLD LOCAL",1,1,1
12,6,4165,"LINDENWOLD LOCAL",1,1,1
12,6,4166,"LINDENWOLD LOCAL",1,1,1
12,6,4167,"LINDENWOLD LOCAL",1,1,1
12,6,4168,"LINDENWOLD LOCAL",1,1,1
12,6,4169,"LINDENWOLD LOCAL",1,1,1
12,6,4170,"LINDENWOLD LOCAL",1,1,1
12,6,4171,"LINDENWOLD LOCAL",1,1,1
12,6,4172,"LINDENWOLD LOCAL",1,1,1
12,6,4173,"LINDENWOLD LOCAL",1,1,1
12,6,4174,"LINDENWOLD LOCAL",1,1,1
12,6,4175,"LINDENWOLD LOCAL",1,1,1
12,6,4176,"LINDENWOLD LOCAL",1,1,1
12,6,4177,"LINDENWOLD LOCAL",1,1,1
12,6,4178,"LINDENWOLD LOCAL",1,1,1
12,6,4179,"LINDENWOLD LOCAL",1,1,1
12,6,4180,"LINDENWOLD LOCAL",1,1,1
12,6,4181,"LINDENWOLD LOCAL",1,1,1
12,6,4182,"LINDENWOLD LOCAL",1,1,1
12,6,4183,"LINDENWOLD LOCAL",1,1,1
12,6,4184,"LINDENWOLD LOCAL",1,1,1
12,6,4185,"LINDENWOLD LOCAL",1,1,1
12,6,4186,"LINDENWOLD LOCAL",1,1,1
12,6,4187,"LINDENWOLD LOCAL",1,1,1
12,6,4188,"LINDENWOLD LOCAL",1,1,1
12,6,4189,"LINDENWOLD LOCAL",1,1,1
12,6,4190,"LINDENWOLD LOCAL",1,1,1
12,6,4191,"LINDENWOLD LOCAL",1,1,1
12,6,4192,"LINDENWOLD LOCAL",1,1,1
12,6,4193,"LINDENWOLD LOCAL",1,1,1
12,6,4194,"LINDENWOLD LOCAL",1,1,1
12,6,4195,"LINDENWOLD LOCAL",1,1,1
12,3,4196,"LINDENWOLD LOCAL",1,1,1
12,3,4197,"LINDENWOLD SPECIAL",1,1,1
12,3,4198,"LINDENWOLD SPECIAL",1,1,1
12,3,4199,"LINDENWOLD SPECIAL",1,1,1
12,3,4200,"LINDENWOLD SPECIAL",1,1,1
12,3,4201,"LINDENWOLD SPECIAL",1,1,1
12,3,4202,"LINDENWOLD LOCAL",1,1,1
12,3,4203,"LINDENWOLD LOCAL",1,1,1
12,3,4204,"LINDENWOLD LOCAL",1,1,1
12,3,4205,"LINDENWOLD LOCAL",1,1,1
12,3,4206,"LINDENWOLD LOCAL",1,1,1
12,3,4207,"LINDENWOLD LOCAL",1,1,1
12,3,4208,"LINDENWOLD LOCAL",1,1,1
12,3,4209,"LINDENWOLD LOCAL",1,1,1
12,3,4210,"LINDENWOLD LOCAL",1,1,1
12,3,4211,"LINDENWOLD LOCAL",1,1,1
12,3,4212,"LINDENWOLD LOCAL",1,1,1
12,3,4213,"LINDENWOLD LOCAL",1,1,1
12,3,4214,"LINDENWOLD LOCAL",1,1,1
12,3,4215,"LINDENWOLD LOCAL",1,1,1
12,3,4216,"LINDENWOLD LOCAL",1,1,1
12,3,4217,"LINDENWOLD LOCAL",1,1,1
12,3,4218,"LINDENWOLD LOCAL",1,1,1
12,3,4219,"LINDENWOLD LOCAL",1,1,1
12,3,4220,"LINDENWOLD LOCAL",1,1,1
12,3,4221,"LINDENWOLD LOCAL",1,1,1
12,3,4222,"LINDENWOLD LOCAL",1,1,1
12,3,4223,"LINDENWOLD LOCAL",1,1,1
12,3,4224,"LINDENWOLD LOCAL",1,1,1
12,3,4225,"LINDENWOLD LOCAL",1,1,1
12,3,4226,"LINDENWOLD LOCAL",1,1,1
12,3,4227,"LINDENWOLD LOCAL",1,1,1
12,3,4228,"LINDENWOLD LOCAL",1,1,1
12,3,4229,"LINDENWOLD LOCAL",1,1,1
12,3,4230,"LINDENWOLD LOCAL",1,1,1
12,3,4231,"LINDENWOLD LOCAL",1,1,1
12,3,4232,"LINDENWOLD LOCAL",1,1,1
12,3,4233,"LINDENWOLD LOCAL",1,1,1
12,3,4234,"LINDENWOLD LOCAL",1,1,1
12,3,4235,"LINDENWOLD LOCAL",1,1,1
12,3,4236,"LINDENWOLD LOCAL",1,1,1
12,3,4237,"LINDENWOLD LOCAL",1,1,1
12,3,4238,"LINDENWOLD LOCAL",1,1,1
12,3,4239,"LINDENWOLD LOCAL",1,1,1
12,3,4240,"LINDENWOLD LOCAL",1,1,1
12,1,4241,"LINDENWOLD LOCAL",1,1,1
12,1,4242,"LINDENWOLD SPECIAL",1,1,1
12,1,4243,"LINDENWOLD SPECIAL",1,1,1
12,1,4244,"LINDENWOLD SPECIAL",1,1,1
12,1,4245,"LINDENWOLD SPECIAL",1,1,1
12,1,4246,"LINDENWOLD SPECIAL",1,1,1
12,1,4247,"LINDENWOLD LOCAL",1,1,1
12,1,4248,"LINDENWOLD LOCAL",1,1,1
12,1,4249,"LINDENWOLD LOCAL",1,1,1
12,1,4250,"LINDENWOLD LOCAL",1,1,1
12,1,4251,"LINDENWOLD LOCAL",1,1,1
12,1,4252,"LINDENWOLD LOCAL",1,1,1
12,1,4253,"LINDENWOLD LOCAL",1,1,1
12,1,4254,"LINDENWOLD LOCAL",1,1,1
12,1,4255,"LINDENWOLD LOCAL",1,1,1
12,1,4256,"LINDENWOLD LOCAL",1,1,1
12,1,4257,"LINDENWOLD LOCAL",1,1,1
12,1,4258,"LINDENWOLD LOCAL",1,1,1
12,1,4259,"LINDENWOLD LOCAL",1,1,1
12,1,4260,"LINDENWOLD LOCAL",1,1,1
12,1,4261,"LINDENWOLD LOCAL",1,1,1
12,1,4262,"LINDENWOLD LOCAL",1,1,1
12,1,4263,"LINDENWOLD LOCAL",1,1,1
12,1,4264,"LINDENWOLD LOCAL",1,1,1
12,1,4265,"LINDENWOLD LOCAL",1,1,1
12,1,4266,"LINDENWOLD LOCAL",1,1,1
12,1,4267,"LINDENWOLD LOCAL",1,1,1
12,1,4268,"LINDENWOLD LOCAL",1,1,1
12,1,4269,"LINDENWOLD LOCAL",1,1,1
12,1,4270,"LINDENWOLD LOCAL",1,1,1
12,1,4271,"LINDENWOLD LOCAL",1,1,1
12,1,4272,"LINDENWOLD LOCAL",1,1,1
12,1,4273,"LINDENWOLD LOCAL",1,1,1
12,1,4274,"LINDENWOLD LOCAL",1,1,1
12,1,4275,"LINDENWOLD LOCAL",1,1,1
12,1,4276,"LINDENWOLD LOCAL",1,1,1
12,1,4277,"LINDENWOLD LOCAL",1,1,1
12,1,4278,"LINDENWOLD LOCAL",1,1,1
12,1,4279,"LINDENWOLD LOCAL",1,1,1
12,1,4280,"LINDENWOLD LOCAL",1,1,1
12,1,4281,"LINDENWOLD LOCAL",1,1,1
12,1,4282,"LINDENWOLD LOCAL",1,1,1
12,1,4283,"LINDENWOLD LOCAL",1,1,1
12,1,4284,"LINDENWOLD LOCAL",1,1,1
12,1,4285,"LINDENWOLD LOCAL",1,1,1
12,1,4286,"LINDENWOLD LOCAL",1,1,1
12,1,4287,"LINDENWOLD LOCAL",1,1,1
12,1,4288,"LINDENWOLD LOCAL",1,1,1
12,1,4289,"LINDENWOLD LOCAL",1,1,1
12,1,4290,"LINDENWOLD LOCAL",1,1,1
12,1,4291,"LINDENWOLD LOCAL",1,1,1
12,1,4292,"LINDENWOLD LOCAL",1,1,1
12,1,4293,"LINDENWOLD LOCAL",1,1,1
12,1,4294,"LINDENWOLD LOCAL",1,1,1
12,1,4295,"LINDENWOLD LOCAL",1,1,1
12,1,4296,"LINDENWOLD LOCAL",1,1,1
12,1,4297,"LINDENWOLD LOCAL",1,1,1
12,1,4298,"LINDENWOLD LOCAL",1,1,1
12,1,4299,"LINDENWOLD LOCAL",1,1,1
12,1,4300,"LINDENWOLD LOCAL",1,1,1
12,1,4301,"LINDENWOLD LOCAL",1,1,1
12,1,4302,"LINDENWOLD LOCAL",1,1,1
12,1,4303,"LINDENWOLD LOCAL",1,1,1
12,1,4304,"LINDENWOLD LOCAL",1,1,1
12,1,4305,"LINDENWOLD LOCAL",1,1,1
12,1,4306,"LINDENWOLD LOCAL",1,1,1
12,1,4307,"LINDENWOLD LOCAL",1,1,1
12,1,4308,"LINDENWOLD LOCAL",1,1,1
12,1,4309,"LINDENWOLD LOCAL",1,1,1
12,1,4310,"LINDENWOLD LOCAL",1,1,1
12,1,4311,"LINDENWOLD LOCAL",1,1,1
12,1,4312,"LINDENWOLD LOCAL",1,1,1
12,1,4313,"LINDENWOLD LOCAL",1,1,1
12,1,4314,"LINDENWOLD LOCAL",1,1,1
12,1,4315,"LINDENWOLD LOCAL",1,1,1
12,1,4316,"LINDENWOLD LOCAL",1,1,1
12,1,4317,"LINDENWOLD LOCAL",1,1,1
12,1,4318,"LINDENWOLD LOCAL",1,1,1
12,1,4319,"LINDENWOLD LOCAL",1,1,1
12,1,4320,"LINDENWOLD LOCAL",1,1,1
12,1,4321,"LINDENWOLD LOCAL",1,1,1
12,1,4322,"LINDENWOLD LOCAL",1,1,1
12,1,4323,"LINDENWOLD LOCAL",1,1,1
12,1,4324,"LINDENWOLD LOCAL",1,1,1
12,1,4325,"LINDENWOLD LOCAL",1,1,1
12,1,4326,"LINDENWOLD LOCAL",1,1,1
12,1,4327,"LINDENWOLD LOCAL",1,1,1
12,1,4328,"LINDENWOLD LOCAL",1,1,1
12,1,4329,"LINDENWOLD LOCAL",1,1,1
12,1,4330,"LINDENWOLD LOCAL",1,1,1
12,1,4331,"LINDENWOLD LOCAL",1,1,1
12,1,4332,"LINDENWOLD LOCAL",1,1,1
12,1,4333,"LINDENWOLD LOCAL",1,1,1
12,1,4334,"LINDENWOLD LOCAL",1,1,1
12,1,4335,"LINDENWOLD LOCAL",1,1,1
12,1,4336,"LINDENWOLD LOCAL",1,1,1
12,1,4337,"LINDENWOLD LOCAL",1,1,1
12,1,4338,"LINDENWOLD LOCAL",1,1,1
12,1,4339,"LINDENWOLD LOCAL",1,1,1
