"route_id","service_id","trip_id","trip_headsign","direction_id","shape_id","bikes_allowed"
12,2,4151,"LINDENWOLD LOCAL",1,1,1
12,2,4152,"LINDENWOLD SPECIAL",1,1,1
12,2,4153,"LINDENWOLD SPECIAL",1,1,1
12,2,4154,"LINDENWOLD SPECIAL",1,1,1
12,2,4155,"LINDENWOLD SPECIAL",1,1,1
12,2,4156,"LINDENWOLD SPECIAL",1,1,1
12,2,4157,"LINDENWOLD LOCAL",1,1,1
12,2,4158,"LINDENWOLD LOCAL",1,1,1
12,2,4159,"LINDENWOLD LOCAL",1,1,1
12,2,4160,"LINDENWOLD LOCAL",1,1,1
12,2,4161,"LINDENWOLD LOCAL",1,1,1
12,2,4162,"LINDENWOLD LOCAL",1,1,1
12,2,4163,"LINDENWOLD LOCAL",1,1,1
12,2,4164,"LINDENWOLD LOCAL",1,1,1
12,2,4165,"LINDENWOLD LOCAL",1,1,1
12,2,4166,"LINDENWOLD LOCAL",1,1,1
12,2,4167,"LINDENWOLD LOCAL",1,1,1
12,2,4168,"LINDENWOLD LOCAL",1,1,1
12,2,4169,"LINDENWOLD LOCAL",1,1,1
12,2,4170,"LINDENWOLD LOCAL",1,1,1
12,2,4171,"LINDENWOLD LOCAL",1,1,1
12,2,4172,"LINDENWOLD LOCAL",1,1,1
12,2,4173,"LINDENWOLD LOCAL",1,1,1
12,2,4174,"LINDENWOLD LOCAL",1,1,1
12,2,4175,"LINDENWOLD LOCAL",1,1,1
12,2,4176,"LINDENWOLD LOCAL",1,1,1
12,2,4177,"LINDENWOLD LOCAL",1,1,1
12,2,4178,"LINDENWOLD LOCAL",1,1,1
12,2,4179,"LINDENWOLD LOCAL",1,1,1
12,2,4180,"LINDENWOLD LOCAL",1,1,1
12,2,4181,"LINDENWOLD LOCAL",1,1,1
12,2,4182,"LINDENWOLD LOCAL",1,1,1
12,2,4183,"LINDENWOLD LOCAL",1,1,1
12,2,4184,"LINDENWOLD LOCAL",1,1,1
12,2,4185,"LINDENWOLD LOCAL",1,1,1
12,2,4186,"LINDENWOLD LOCAL",1,1,1
12,2,4187,"LINDENWOLD LOCAL",1,1,1
12,2,4188,"LINDENWOLD LOCAL",1,1,1
12,2,4189,"LINDENWOLD LOCAL",1,1,1
12,2,4190,"LINDENWOLD LOCAL",1,1,1
12,2,4191,"LINDENWOLD LOCAL",1,1,1
12,2,4192,"LINDENWOLD LOCAL",1,1,1
12,2,4193,"LINDENWOLD LOCAL",1,1,1
12,2,4194,"LINDENWOLD LOCAL",1,1,1
12,2,4195,"LINDENWOLD LOCAL",1,1,1
12,2,4196,"LINDENWOLD LOCAL",1,1,1
12,2,4197,"LINDENWOLD LOCAL",1,1,1
12,2,4198,"LINDENWOLD LOCAL",1,1,1
12,2,4199,"LINDENWOLD LOCAL",1,1,1
12,2,4200,"LINDENWOLD LOCAL",1,1,1
12,2,4201,"LINDENWOLD LOCAL",1,1,1
12,2,4202,"LINDENWOLD LOCAL",1,1,1
12,2,4203,"LINDENWOLD LOCAL",1,1,1
12,2,4204,"LINDENWOLD LOCAL",1,1,1
12,2,4205,"LINDENWOLD LOCAL",1,1,1
12,2,4206,"LINDENWOLD LOCAL",1,1,1
12,2,4207,"LINDENWOLD LOCAL",1,1,1
12,2,4208,"LINDENWOLD LOCAL",1,1,1
12,2,4209,"LINDENWOLD LOCAL",1,1,1
12,2,4210,"LINDENWOLD LOCAL",1,1,1
12,2,4211,"LINDENWOLD LOCAL",1,1,1
12,2,4212,"LINDENWOLD LOCAL",1,1,1
12,2,4213,"LINDENWOLD LOCAL",1,1,1
12,2,4214,"LINDENWOLD LOCAL",1,1,1
12,2,4215,"LINDENWOLD LOCAL",1,1,1
12,2,4216,"LINDENWOLD LOCAL",1,1,1
12,2,4217,"LINDENWOLD LOCAL",1,1,1
12,2,4218,"LINDENWOLD LOCAL",1,1,1
12,2,4219,"LINDENWOLD LOCAL",1,1,1
12,2,4220,"LINDENWOLD LOCAL",1,1,1
12,2,4221,"LINDENWOLD LOCAL",1,1,1
12,2,4222,"LINDENWOLD LOCAL",1,1,1
12,2,4223,"LINDENWOLD LOCAL",1,1,1
12,2,4224,"LINDENWOLD LOCAL",1,1,1
12,2,4225,"LINDENWOLD LOCAL",1,1,1
12,2,4226,"LINDENWOLD LOCAL",1,1,1
12,2,4227,"LINDENWOLD LOCAL",1,1,1
12,2,4228,"LINDENWOLD LOCAL",1,1,1
12,2,4229,"LINDENWOLD LOCAL",1,1,1
12,2,4230,"LINDENWOLD LOCAL",1,1,1
12,2,4231,"LINDENWOLD LOCAL",1,1,1
12,2,4232,"LINDENWOLD LOCAL",1,1,1
12,2,4233,"LINDENWOLD LOCAL",1,1,1
12,2,4234,"LINDENWOLD LOCAL",1,1,1
12,2,4235,"LINDENWOLD LOCAL",1,1,1
12,2,4236,"LINDENWOLD LOCAL",1,1,1
12,2,4237,"LINDENWOLD LOCAL",1,1,1
12,2,4238,"LINDENWOLD LOCAL",1,1,1
12,2,4239,"LINDENWOLD LOCAL",1,1,1
12,2,4240,"LINDENWOLD LOCAL",1,1,1
12,2,4241,"LINDENWOLD LOCAL",1,1,1
12,2,4242,"LINDENWOLD LOCAL",1,1,1
12,2,4243,"LINDENWOLD LOCAL",1,1,1
12,2,4244,"LINDENWOLD LOCAL",1,1,1
12,2,4245,"LINDENWOLD LOCAL",1,1,1
12,2,4246,"LINDENWOLD LOCAL",1,1,1
12,2,4247,"LINDENWOLD LOCAL",1,1,1
12,2,4248,"LINDENWOLD LOCAL",1,1,1
12,2,4249,"LINDENWOLD LOCAL",1,1,1
12,4,4250,"LINDENWOLD LOCAL",1,1,1
12,4,4251,"LINDENWOLD SPECIAL",1,1,1
12,4,4252,"LINDENWOLD SPECIAL",1,1,1
12,4,4253,"LINDENWOLD SPECIAL",1,1,1
12,4,4254,"LINDENWOLD SPECIAL",1,1,1
12,4,4255,"LINDENWOLD SPECIAL",1,1,1
12,4,4256,"LINDENWOLD LOCAL",1,1,1
12,4,4257,"LINDENWOLD LOCAL",1,1,1
12,4,4258,"LINDENWOLD LOCAL",1,1,1
12,4,4259,"LINDENWOLD LOCAL",1,1,1
12,4,4260,"LINDENWOLD LOCAL",1,1,1
12,4,4261,"LINDENWOLD LOCAL",1,1,1
12,4,4262,"LINDENWOLD LOCAL",1,1,1
12,4,4263,"LINDENWOLD LOCAL",1,1,1
12,4,4264,"LINDENWOLD LOCAL",1,1,1
12,4,4265,"LINDENWOLD LOCAL",1,1,1
12,4,4266,"LINDENWOLD LOCAL",1,1,1
12,4,4267,"LINDENWOLD LOCAL",1,1,1
12,4,4268,"LINDENWOLD LOCAL",1,1,1
12,4,4269,"LINDENWOLD LOCAL",1,1,1
12,4,4270,"LINDENWOLD LOCAL",1,1,1
12,4,4271,"LINDENWOLD LOCAL",1,1,1
12,4,4272,"LINDENWOLD LOCAL",1,1,1
12,4,4273,"LINDENWOLD LOCAL",1,1,1
12,4,4274,"LINDENWOLD LOCAL",1,1,1
12,4,4275,"LINDENWOLD LOCAL",1,1,1
12,4,4276,"LINDENWOLD LOCAL",1,1,1
12,4,4277,"LINDENWOLD LOCAL",1,1,1
12,4,4278,"LINDENWOLD LOCAL",1,1,1
12,4,4279,"LINDENWOLD LOCAL",1,1,1
12,4,4280,"LINDENWOLD LOCAL",1,1,1
12,4,4281,"LINDENWOLD LOCAL",1,1,1
12,4,4282,"LINDENWOLD LOCAL",1,1,1
12,4,4283,"LINDENWOLD LOCAL",1,1,1
12,4,4284,"LINDENWOLD LOCAL",1,1,1
12,4,4285,"LINDENWOLD LOCAL",1,1,1
12,4,4286,"LINDENWOLD LOCAL",1,1,1
12,4,4287,"LINDENWOLD LOCAL",1,1,1
12,4,4288,"LINDENWOLD LOCAL",1,1,1
12,4,4289,"LINDENWOLD LOCAL",1,1,1
12,4,4290,"LINDENWOLD LOCAL",1,1,1
12,4,4291,"LINDENWOLD LOCAL",1,1,1
12,4,4292,"LINDENWOLD LOCAL",1,1,1
12,4,4293,"LINDENWOLD LOCAL",1,1,1
12,4,4294,"LINDENWOLD LOCAL",1,1,1
12,4,4295,"LINDENWOLD LOCAL",1,1,1
12,4,4296,"LINDENWOLD LOCAL",1,1,1
12,4,4297,"LINDENWOLD SPECIAL",1,1,1
12,4,4298,"LINDENWOLD LOCAL",1,1,1
12,4,4299,"LINDENWOLD LOCAL",1,1,1
12,4,4300,"LINDENWOLD SPECIAL",1,1,1
